"1 _ 1",,,"1 _ 2",,,"1 _ 3",,,"1 _ 4",,,"1 _ 5",,,"1 _ 6",,,"1 _ 7",,,"1 _ 8",,,"1 _ 9",,
"Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie"
"sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm"
"22,47","0,2592405","112,1313","22,47","0,275135","112,1313","22,47","0,2563795","112,1311","22,47","0,2449353","112,1313","22,47","0,234127","112,1311","22,47","0,2462069","112,1313","22,47","0,3557205","112,1313","22,47","0,2381007","112,1313","22,47","0,2544721","112,1313"
"22,48","0,2595583","112,1813","22,48","0,2767245","112,1813","22,48","0,2579689","112,1813","22,48","0,246048","112,1813","22,48","0,2338092","112,1813","22,48","0,2485911","112,1813","22,48","0,3585815","112,1813","22,48","0,2381007","112,1813","22,48","0,25479","112,1813"
"22,49","0,2595583","112,2311","22,49","0,2759298","112,2311","22,49","0,2584457","112,2311","22,49","0,2473195","112,2311","22,49","0,2330144","112,2311","22,49","0,2497037","112,2311","22,49","0,3593763","112,2311","22,49","0,237306","112,2313","22,49","0,2552668","112,2311"
"22,5","0,2611478","112,2811","22,5","0,2754529","112,2811","22,5","0,2587636","112,2811","22,5","0,2465248","112,2811","22,5","0,2334913","112,2811","22,5","0,2492269","112,2811","22,5","0,3593763","112,2811","22,5","0,2365112","112,2811","22,5","0,2557437","112,2811"
"22,51","0,2640088","112,3313","22,51","0,2759298","112,3313","22,51","0,257651","112,3313","22,51","0,2438227","112,3313","22,51","0,2338092","112,3313","22,51","0,2497037","112,3313","22,51","0,360171","112,3313","22,51","0,2361933","112,3313","22,51","0,2565384","112,3313"
"22,52","0,2648036","112,3813","22,52","0,2756119","112,3813","22,52","0,2552668","112,3813","22,52","0,2409617","112,3813","22,52","0,2326965","112,3813","22,52","0,2509753","112,3811","22,52","0,3596942","112,3813","22,52","0,2357165","112,3813","22,52","0,2563795","112,3813"
"22,53","0,2640088","112,4311","22,53","0,2746582","112,4311","22,53","0,2533595","112,4311","22,53","0,2390544","112,4313","22,53","0,2325376","112,4311","22,53","0,2516111","112,4311","22,53","0,3590584","112,4311","22,53","0,2353986","112,4311","22,53","0,2539953","112,4311"
"22,54","0,2644857","112,4811","22,54","0,2738635","112,4811","22,54","0,2520879","112,4811","22,54","0,2396901","112,4811","22,54","0,2330144","112,4811","22,54","0,2501806","112,4811","22,54","0,3609657","112,4811","22,54","0,2369881","112,4811","22,54","0,2501806","112,4811"
"22,55","0,2659162","112,5311","22,55","0,2748171","112,5311","22,55","0,2512932","112,5313","22,55","0,2420743","112,5311","22,55","0,2338092","112,5311","22,55","0,2485911","112,5313","22,55","0,3641447","112,5313","22,55","0,2398491","112,5313","22,55","0,2485911","112,5313"
"22,56","0,266393","112,5813","22,56","0,2756119","112,5813","22,56","0,2541542","112,5813","22,56","0,2444585","112,5811","22,56","0,2353986","112,5813","22,56","0,248909","112,5813","22,56","0,366052","112,5813","22,56","0,2412796","112,5813","22,56","0,2492269","112,5813"
"22,57","0,2652804","112,631","22,57","0,2740224","112,631","22,57","0,257651","112,631","22,57","0,2446175","112,6309","22,57","0,2353986","112,631","22,57","0,2508163","112,631","22,57","0,3673235","112,631","22,57","0,2406438","112,6311","22,57","0,2497037","112,631"
"22,58","0,2628962","112,6811","22,58","0,2719561","112,6811","22,58","0,2568563","112,6811","22,58","0,2441406","112,6811","22,58","0,2338092","112,6811","22,58","0,25177","112,6811","22,58","0,3701846","112,6811","22,58","0,2393723","112,6811","22,58","0,2485911","112,6813"
"22,59","0,2611478","112,7313","22,59","0,272433","112,7311","22,59","0,2541542","112,7313","22,59","0,2441406","112,7313","22,59","0,2333323","112,7313","22,59","0,2508163","112,7311","22,59","0,3736814","112,7313","22,59","0,2382596","112,7313","22,59","0,2476374","112,7313"
"22,6","0,2608299","112,7811","22,6","0,2756119","112,7813","22,6","0,2541542","112,7813","22,6","0,2454122","112,7813","22,6","0,234127","112,7811","22,6","0,2493858","112,7811","22,6","0,3757477","112,7813","22,6","0,2381007","112,7811","22,6","0,2481143","112,7813"
"22,61","0,2613068","112,8311","22,61","0,2767245","112,8313","22,61","0,2557437","112,8311","22,61","0,2457301","112,8311","22,61","0,2350807","112,8313","22,61","0,2493858","112,8311","22,61","0,3773371","112,8313","22,61","0,2390544","112,8313","22,61","0,2508163","112,8313"
"22,62","0,2636909","112,8813","22,62","0,2754529","112,8813","22,62","0,2552668","112,8813","22,62","0,2438227","112,8813","22,62","0,2366702","112,8811","22,62","0,2501806","112,8811","22,62","0,3792445","112,8811","22,62","0,2396901","112,8813","22,62","0,2536774","112,8811"
"22,63","0,2659162","112,9313","22,63","0,2767245","112,9313","22,63","0,2539953","112,9313","22,63","0,2409617","112,9313","22,63","0,2374649","112,9313","22,63","0,2508163","112,9313","22,63","0,3829002","112,9313","22,63","0,2396901","112,9313","22,63","0,25479","112,9313"
"22,64","0,2644857","112,9813","22,64","0,2795855","112,9813","22,64","0,2541542","112,9813","22,64","0,2393723","112,9811","22,64","0,2366702","112,9813","22,64","0,2512932","112,9813","22,64","0,3883044","112,9813","22,64","0,2393723","112,9813","22,64","0,2541542","112,9813"
"22,65","0,2624194","113,0311","22,65","0,2799034","113,0311","22,65","0,2560616","113,0311","22,65","0,2393723","113,0311","22,65","0,2358754","113,031","22,65","0,25177","113,0311","22,65","0,392437","113,0311","22,65","0,2396901","113,0311","22,65","0,2524058","113,0311"
"22,66","0,2619425","113,0813","22,66","0,281016","113,0813","22,66","0,2563795","113,0813","22,66","0,2396901","113,0813","22,66","0,2369881","113,0813","22,66","0,25177","113,0813","22,66","0,3946622","113,0813","22,66","0,2409617","113,0813","22,66","0,2501806","113,0813"
"22,67","0,2616247","113,1313","22,67","0,2806982","113,1313","22,67","0,2541542","113,1311","22,67","0,2388954","113,1313","22,67","0,2382596","113,1311","22,67","0,2512932","113,1311","22,67","0,3954569","113,1311","22,67","0,2428691","113,1313","22,67","0,2484322","113,1313"
"22,68","0,2621015","113,1814","22,68","0,2748171","113,1813","22,68","0,2528826","113,1813","22,68","0,240167","113,1813","22,68","0,2385775","113,1813","22,68","0,2504984","113,1813","22,68","0,3975233","113,1813","22,68","0,2446175","113,1813","22,68","0,2481143","113,1813"
"22,69","0,2632141","113,2311","22,69","0,2711614","113,2311","22,69","0,2544721","113,2311","22,69","0,2436638","113,2313","22,69","0,2374649","113,2313","22,69","0,2492269","113,2311","22,69","0,4003843","113,2313","22,69","0,2452533","113,2311","22,69","0,2485911","113,2311"
"22,7","0,2624194","113,2813","22,7","0,2730688","113,2811","22,7","0,2555847","113,2811","22,7","0,2454122","113,2811","22,7","0,2357165","113,2813","22,7","0,2470016","113,2813","22,7","0,4030863","113,2813","22,7","0,2436638","113,2813","22,7","0,2492269","113,2813"
"22,71","0,2608299","113,3313","22,71","0,272433","113,3313","22,71","0,2555847","113,3313","22,71","0,2446175","113,3313","22,71","0,2346039","113,3313","22,71","0,246048","113,3313","22,71","0,4059474","113,3311","22,71","0,2412796","113,3313","22,71","0,2493858","113,3313"
"22,72","0,2619425","113,3813","22,72","0,2708435","113,3813","22,72","0,2573331","113,3813","22,72","0,2436638","113,3813","22,72","0,2346039","113,3813","22,72","0,2462069","113,3813","22,72","0,4081726","113,3813","22,72","0,2393723","113,3813","22,72","0,2501806","113,3813"
"22,73","0,2636909","113,4311","22,73","0,2743403","113,4313","22,73","0,2592405","113,4311","22,73","0,2444585","113,4313","22,73","0,234127","113,4313","22,73","0,2473195","113,4311","22,73","0,4097621","113,4311","22,73","0,2388954","113,4311","22,73","0,2525648","113,4311"
"22,74","0,2632141","113,4813","22,74","0,2759298","113,4813","22,74","0,2587636","113,4813","22,74","0,2452533","113,4813","22,74","0,2333323","113,4813","22,74","0,2485911","113,4813","22,74","0,4123052","113,4813","22,74","0,2381007","113,4813","22,74","0,2560616","113,4813"
"22,75","0,2616247","113,5313","22,75","0,272433","113,5311","22,75","0,2557437","113,5313","22,75","0,2420743","113,5311","22,75","0,2322197","113,5311","22,75","0,2492269","113,5313","22,75","0,4178683","113,5311","22,75","0,2374649","113,5313","22,75","0,2573331","113,5313"
"22,76","0,2608299","113,5813","22,76","0,2716382","113,5813","22,76","0,2524058","113,5814","22,76","0,2396901","113,5814","22,76","0,2303123","113,5813","22,76","0,248909","113,5814","22,76","0,4237493","113,5813","22,76","0,2393723","113,5814","22,76","0,2552668","113,5814"
"22,77","0,2621015","113,6311","22,77","0,272433","113,6311","22,77","0,25177","113,6311","22,77","0,2420743","113,6311","22,77","0,2290408","113,6311","22,77","0,2484322","113,6311","22,77","0,4266103","113,6313","22,77","0,2436638","113,6311","22,77","0,25177","113,6311"
"22,78","0,2648036","113,6813","22,78","0,2706846","113,6813","22,78","0,2549489","113,6813","22,78","0,2428691","113,6813","22,78","0,2295176","113,6813","22,78","0,2481143","113,6813","22,78","0,430425","113,6814","22,78","0,2476374","113,6813","22,78","0,2497037","113,6813"
"22,79","0,2652804","113,7313","22,79","0,2690951","113,7313","22,79","0,2573331","113,7313","22,79","0,2420743","113,7313","22,79","0,2309481","113,7311","22,79","0,2481143","113,7313","22,79","0,4353523","113,7313","22,79","0,2470016","113,7313","22,79","0,2481143","113,7313"
"22,8","0,2627373","113,7814","22,8","0,2684593","113,7813","22,8","0,2560616","113,7813","22,8","0,2449353","113,7813","22,8","0,2322197","113,7813","22,8","0,2477964","113,7813","22,8","0,4375776","113,7813","22,8","0,2433459","113,7813","22,8","0,2465248","113,7813"
"22,81","0,2608299","113,8313","22,81","0,2683004","113,8313","22,81","0,2539953","113,8313","22,81","0,2465248","113,8313","22,81","0,234127","113,8311","22,81","0,2485911","113,8313","22,81","0,4361471","113,8313","22,81","0,240167","113,8314","22,81","0,2468427","113,8313"
"22,82","0,2595583","113,8813","22,82","0,2706846","113,8813","22,82","0,2539953","113,8813","22,82","0,2436638","113,8813","22,82","0,234286","113,8813","22,82","0,2497037","113,8813","22,82","0,4353523","113,8813","22,82","0,2396901","113,8813","22,82","0,2493858","113,8813"
"22,83","0,2563795","113,9313","22,83","0,2738635","113,9313","22,83","0,2563795","113,9313","22,83","0,2452533","113,9313","22,83","0,2330144","113,9313","22,83","0,2508163","113,9313","22,83","0,4353523","113,9313","22,83","0,2420743","113,9313","22,83","0,2512932","113,9313"
"22,84","0,2539953","113,9813","22,84","0,2748171","113,9813","22,84","0,2587636","113,9813","22,84","0,2477964","113,9814","22,84","0,2319018","113,9813","22,84","0,25177","113,9813","22,84","0,4353523","113,9813","22,84","0,2444585","113,9813","22,84","0,2516111","113,9813"
"22,85","0,2557437","114,031","22,85","0,2759298","114,0311","22,85","0,2581278","114,031","22,85","0,2462069","114,031","22,85","0,2326965","114,031","22,85","0,2524058","114,0311","22,85","0,4364649","114,031","22,85","0,2433459","114,031","22,85","0,2504984","114,0311"
"22,86","0,2584457","114,0811","22,86","0,2779961","114,0813","22,86","0,257651","114,0813","22,86","0,2485911","114,0811","22,86","0,2338092","114,0813","22,86","0,2516111","114,0813","22,86","0,4380544","114,0811","22,86","0,2412796","114,0813","22,86","0,2497037","114,0813"
"22,87","0,2584457","114,1313","22,87","0,2787908","114,1313","22,87","0,2579689","114,1313","22,87","0,2504984","114,1313","22,87","0,2334913","114,1313","22,87","0,2493858","114,1313","22,87","0,439167","114,1313","22,87","0,2420743","114,1313","22,87","0,248909","114,1313"
"22,88","0,2573331","114,1813","22,88","0,2787908","114,1813","22,88","0,2563795","114,1813","22,88","0,2444585","114,1813","22,88","0,2326965","114,1813","22,88","0,2476374","114,1811","22,88","0,4412333","114,1813","22,88","0,2457301","114,1813","22,88","0,2497037","114,1813"
"22,89","0,2571742","114,2311","22,89","0,278314","114,2311","22,89","0,2539953","114,2311","22,89","0,2406438","114,2313","22,89","0,2325376","114,2313","22,89","0,246048","114,2311","22,89","0,4440943","114,2313","22,89","0,2484322","114,2311","22,89","0,2512932","114,2311"
"22,9","0,2568563","114,2813","22,9","0,2767245","114,2811","22,9","0,2571742","114,2811","22,9","0,2414386","114,2811","22,9","0,2325376","114,2811","22,9","0,2446175","114,2811","22,9","0,4455248","114,2811","22,9","0,2484322","114,2811","22,9","0,25177","114,2811"
"22,91","0,2565384","114,3313","22,91","0,2748171","114,3313","22,91","0,2621015","114,3313","22,91","0,2385775","114,3313","22,91","0,2317429","114,3313","22,91","0,246048","114,3313","22,91","0,4456838","114,3313","22,91","0,246048","114,3313","22,91","0,2509753","114,3313"
"22,92","0,2563795","114,3813","22,92","0,2738635","114,3813","22,92","0,263532","114,3813","22,92","0,2388954","114,3813","22,92","0,2317429","114,3813","22,92","0,2500216","114,3814","22,92","0,4460017","114,3813","22,92","0,2425512","114,3813","22,92","0,2500216","114,3813"
"22,93","0,2584457","114,4311","22,93","0,2732277","114,4311","22,93","0,2627373","114,4311","22,93","0,2441406","114,4313","22,93","0,2326965","114,4313","22,93","0,2539953","114,4311","22,93","0,4448891","114,4311","22,93","0,2404849","114,4313","22,93","0,2497037","114,4311"
"22,94","0,2613068","114,4811","22,94","0,2727509","114,4811","22,94","0,2616247","114,4811","22,94","0,2438227","114,4813","22,94","0,2338092","114,4813","22,94","0,2560616","114,4813","22,94","0,4432996","114,4811","22,94","0,2420743","114,4813","22,94","0,2497037","114,4811"
"22,95","0,2624194","114,5313","22,95","0,2719561","114,5313","22,95","0,2597173","114,5311","22,95","0,2436638","114,5313","22,95","0,234286","114,5313","22,95","0,2560616","114,5313","22,95","0,4428228","114,5311","22,95","0,2468427","114,5311","22,95","0,2512932","114,5313"
"22,96","0,2616247","114,5813","22,96","0,272274","114,5814","22,96","0,2589226","114,5814","22,96","0,2484322","114,5814","22,96","0,2330144","114,5813","22,96","0,2536774","114,5814","22,96","0,4401207","114,5814","22,96","0,2504984","114,5814","22,96","0,2533595","114,5814"
"22,97","0,2616247","114,6311","22,97","0,2727509","114,6311","22,97","0,2595583","114,6311","22,97","0,2465248","114,6313","22,97","0,2301534","114,6311","22,97","0,2508163","114,6311","22,97","0,4340807","114,6311","22,97","0,2501806","114,6311","22,97","0,2544721","114,6311"
"22,98","0,2632141","114,6813","22,98","0,2732277","114,6813","22,98","0,2592405","114,6813","22,98","0,2406438","114,6813","22,98","0,228246","114,6813","22,98","0,2492269","114,6813","22,98","0,4293124","114,6813","22,98","0,2481143","114,6813","22,98","0,2539953","114,6813"
"22,99","0,2640088","114,7311","22,99","0,2735456","114,7313","22,99","0,257651","114,7313","22,99","0,2398491","114,7313","22,99","0,228246","114,7313","22,99","0,2481143","114,7313","22,99","0,427405","114,7311","22,99","0,2465248","114,7313","22,99","0,2524058","114,7313"
"23","0,2621015","114,7811","23","0,2743403","114,7813","23","0,2573331","114,7813","23","0,2390544","114,7813","23","0,2287229","114,7813","23","0,2492269","114,7813","23","0,4250208","114,7813","23","0,2454122","114,7813","23","0,2509753","114,7811"
"23,01","0,2595583","114,8313","23,01","0,2754529","114,8313","23,01","0,2592405","114,8313","23,01","0,2382596","114,8313","23,01","0,2293587","114,8313","23,01","0,2525648","114,8313","23,01","0,4226367","114,8313","23,01","0,2446175","114,8313","23,01","0,2508163","114,8313"
"23,02","0,257651","114,8813","23,02","0,2759298","114,8811","23,02","0,2611478","114,8811","23,02","0,2420743","114,8813","23,02","0,2293587","114,8811","23,02","0,2544721","114,8813","23,02","0,4202525","114,8813","23,02","0,2452533","114,8811","23,02","0,2509753","114,8811"
"23,03","0,2579689","114,9311","23,03","0,2762477","114,9311","23,03","0,2613068","114,9313","23,03","0,2444585","114,9311","23,03","0,2285639","114,9313","23,03","0,2536774","114,9313","23,03","0,4162788","114,9313","23,03","0,2465248","114,9311","23,03","0,2516111","114,9313"
"23,04","0,2595583","114,9814","23,04","0,275135","114,9813","23,04","0,2600352","114,9813","23,04","0,243028","114,9813","23,04","0,2266566","114,9813","23,04","0,2512932","114,9813","23,04","0,4102389","114,9813","23,04","0,246048","114,9813","23,04","0,25177","114,9813"
"23,05","0,2595583","115,0311","23,05","0,2727509","115,0311","23,05","0,2600352","115,0311","23,05","0,2449353","115,0311","23,05","0,225544","115,0311","23,05","0,2492269","115,0311","23,05","0,4030863","115,0311","23,05","0,2428691","115,031","23,05","0,2520879","115,0311"
"23,06","0,2587636","115,0813","23,06","0,2716382","115,0814","23,06","0,2627373","115,0813","23,06","0,2457301","115,0813","23,06","0,2261798","115,0814","23,06","0,2481143","115,0814","23,06","0,3948212","115,0813","23,06","0,2406438","115,0813","23,06","0,2525648","115,0813"
"23,07","0,2581278","115,1313","23,07","0,2716382","115,1311","23,07","0,2644857","115,1313","23,07","0,243028","115,1313","23,07","0,2279282","115,1313","23,07","0,248909","115,1311","23,07","0,3867149","115,1313","23,07","0,2409617","115,1313","23,07","0,2524058","115,1313"
"23,08","0,2573331","115,1813","23,08","0,2716382","115,1813","23,08","0,2644857","115,1813","23,08","0,2444585","115,1813","23,08","0,2309481","115,1813","23,08","0,2501806","115,1813","23,08","0,3795624","115,1813","23,08","0,2420743","115,1814","23,08","0,2524058","115,1814"
"23,09","0,2579689","115,2313","23,09","0,272433","115,2313","23,09","0,2643267","115,2313","23,09","0,2468427","115,2311","23,09","0,2333323","115,2313","23,09","0,2508163","115,2311","23,09","0,3733635","115,2313","23,09","0,2425512","115,2311","23,09","0,2525648","115,2311"
